State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Result Related
CALIFORNIA,RIVERSIDE,2015-73,DUGAN,AKI,NARCOTICS,WC,D,42012.0,30,2,90,INSTALLED AND USED,90.0,339.0,161.0,30498.0,22119.0,79317.0,2595.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-74,DUGAN,AKI,NARCOTICS,WC,D,42012.0,30,1,60,INSTALLED AND USED,30.0,284.0,207.0,8510.0,856.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-75,DUGAN,AKI,NARCOTICS,WC,D,42012.0,30,1,60,INSTALLED AND USED,60.0,294.0,114.0,17624.0,3312.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-76,DUGAN,AKI,NARCOTICS,WC,D,42013.0,30,1,60,INSTALLED AND USED,30.0,1.0,1.0,34.0,1.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-77,DUGAN,AKI,NARCOTICS,WC,D,42013.0,30,1,60,INSTALLED AND USED,30.0,46.0,12.0,1377.0,83.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-78,HERNANDEZ,AKI,NARCOTICS,WC,D,42013.0,30,1,60,INSTALLED AND USED,30.0,6.0,13.0,192.0,59.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-79,DUGAN,AKI,NARCOTICS,WC,D,42017.0,30,2,90,INSTALLED AND USED,90.0,158.0,378.0,14235.0,262.0,96000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-80,DUGAN,AKI,NARCOTICS,WC,D,42017.0,30,1,60,INSTALLED AND USED,30.0,2175.0,147.0,65240.0,14055.0,53138.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-81,DUGAN,AKI,NARCOTICS,WC,D,42017.0,30,1,60,INSTALLED AND USED,21.0,23.0,51.0,489.0,218.0,18535.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-82,DUGAN,AKI,NARCOTICS,WC,D,42018.0,30,1,60,INSTALLED AND USED,30.0,316.0,78.0,9465.0,3575.0,127400.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-83,DUGAN,AKI,NARCOTICS,WC,D,42018.0,30,3,120,INSTALLED AND USED,120.0,44.0,45.0,5253.0,515.0,80000.0,8000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-84,DUGAN,AKI,NARCOTICS,WC,D,42018.0,30,1,60,INSTALLED AND USED,30.0,17.0,110.0,511.0,381.0,31200.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-85,DUGAN,AKI,NARCOTICS,WC,D,42019.0,30,1,60,INSTALLED AND USED,30.0,9.0,19.0,279.0,150.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-86,DUGAN,AKI,NARCOTICS,WC,D,42019.0,30,1,60,INSTALLED AND USED,30.0,98.0,45.0,2936.0,84.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-87,DUGAN,AKI,NARCOTICS,WC,D,42019.0,30,1,60,INSTALLED AND USED,30.0,28.0,68.0,830.0,53.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-88,DUGAN,AKI,NARCOTICS,WC,D,42019.0,30,1,60,INSTALLED AND USED,30.0,85.0,9.0,2557.0,392.0,26760.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-89,DUGAN,AKI,MURDER,WC,D,42020.0,30,1,60,INSTALLED AND USED,30.0,379.0,158.0,11372.0,1267.0,140514.0,6500.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-90,DUGAN,AKI,NARCOTICS,WC,D,42024.0,30,1,60,INSTALLED AND USED,3.0,253.0,173.0,758.0,28.0,24915.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-91,DUGAN,AKI,NARCOTICS,WC,D,42024.0,30,1,60,INSTALLED AND USED,21.0,90.0,48.0,1894.0,37.0,21646.0,3775.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-92,DUGAN,AKI,NARCOTICS,WC,D,42024.0,30,1,60,INSTALLED AND USED,30.0,95.0,7.0,2864.0,217.0,27500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-93,DUGAN,AKI,NARCOTICS,WC,D,42024.0,30,1,60,INSTALLED AND USED,30.0,13.0,95.0,386.0,175.0,27050.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-94,DUGAN,AKI,NARCOTICS,WC,D,42024.0,30,1,60,INSTALLED AND USED,30.0,67.0,21.0,1999.0,184.0,26760.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-95,DUGAN,AKI,NARCOTICS,WC,D,42025.0,30,1,60,INSTALLED AND USED,30.0,50.0,130.0,1512.0,749.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-96,DUGAN,AKI,NARCOTICS,WC,D,42025.0,30,1,60,INSTALLED AND USED,30.0,258.0,266.0,7731.0,881.0,78112.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-97,DUGAN,AKI,NARCOTICS,WC,D,42025.0,30,4,150,INSTALLED AND USED,123.0,5.0,47.0,613.0,172.0,113774.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-98,DUGAN,AKI,NARCOTICS,WC,D,42025.0,30,1,60,INSTALLED AND USED,30.0,38.0,47.0,1143.0,49.0,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-99,DUGAN,AKI,NARCOTICS,WC,D,42025.0,30,1,60,INSTALLED AND USED,26.0,120.0,55.0,3111.0,582.0,22795.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-100,DUGAN,AKI,NARCOTICS,WC,D,42025.0,30,1,60,INSTALLED AND USED,6.0,95.0,14.0,570.0,41.0,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-101,DUGAN,AKI,NARCOTICS,WC,D,42026.0,30,1,60,INSTALLED AND USED,30.0,3.0,1.0,81.0,14.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-102,DUGAN,AKI,NARCOTICS,WC,D,42026.0,30,1,60,INSTALLED AND USED,30.0,92.0,41.0,2749.0,786.0,27790.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-103,DUGAN,AKI,NARCOTICS,WC,D,42030.0,30,1,60,INSTALLED AND USED,28.0,9.0,26.0,252.0,38.0,22000.0,4000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-104,DUGAN,AKI,NARCOTICS,WC,D,42030.0,30,1,60,INSTALLED AND USED,30.0,4.0,4.0,123.0,30.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-105,DUGAN,AKI,NARCOTICS,WC,D,42030.0,30,1,60,INSTALLED AND USED,30.0,0.0,0.0,0.0,0.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-106,DUGAN,AKI,NARCOTICS,WC,D,42030.0,30,1,60,INSTALLED AND USED,30.0,0.0,0.0,0.0,0.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-107,DUGAN,AKI,NARCOTICS,WC,D,42030.0,30,1,60,INSTALLED AND USED,30.0,110.0,128.0,3315.0,603.0,20000.0,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-108,DUGAN,AKI,NARCOTICS,WC,D,42030.0,30,1,60,INSTALLED AND USED,30.0,42.0,320.0,1264.0,499.0,40000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-109,DUGAN,AKI,NARCOTICS,WC,D,42030.0,30,1,60,INSTALLED AND USED,28.0,156.0,172.0,4366.0,574.0,24000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-110,DUGAN,AKI,NARCOTICS,WC,D,42030.0,30,1,60,INSTALLED AND USED,14.0,38.0,29.0,528.0,189.0,12571.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-111,DUGAN,AKI,NARCOTICS,WC,D,42030.0,30,1,60,INSTALLED AND USED,30.0,16.0,25.0,468.0,26.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-112,DUGAN,AKI,NARCOTICS,WC,D,42030.0,30,1,60,INSTALLED AND USED,60.0,24.0,44.0,1465.0,561.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-113,DUGAN,AKI,NARCOTICS,WC,D,42031.0,30,1,60,INSTALLED AND USED,10.0,66.0,18.0,662.0,253.0,31224.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-114,DUGAN,AKI,NARCOTICS,WC,D,42033.0,30,1,60,INSTALLED AND USED,60.0,95.0,215.0,5702.0,484.0,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-115,DUGAN,AKI,NARCOTICS,WC,D,42033.0,30,1,60,INSTALLED AND USED,30.0,113.0,197.0,3381.0,397.0,33000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-116,DUGAN,AKI,NARCOTICS,WC,D,42033.0,30,1,60,INSTALLED AND USED,30.0,422.0,213.0,12658.0,1508.0,30350.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-117,DUGAN,AKI,NARCOTICS,WC,D,42033.0,30,1,60,INSTALLED AND USED,30.0,56.0,14.0,1678.0,651.0,50000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-118,DUGAN,AKI,MURDER,WC,D,42034.0,30,1,60,INSTALLED AND USED,59.0,177.0,126.0,10464.0,2273.0,165617.0,6025.0,7.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-119,DUGAN,AKI,NARCOTICS,WC,D,42034.0,30,1,60,INSTALLED AND USED,30.0,34.0,43.0,1013.0,415.0,60000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-120,DUGAN,AKI,NARCOTICS,WC,D,42034.0,30,1,60,INSTALLED AND USED,30.0,108.0,15.0,3226.0,272.0,40000.0,4000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-121,DUGAN,AKI,NARCOTICS,WC,D,42034.0,30,1,60,INSTALLED AND USED,60.0,45.0,131.0,2712.0,1857.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-122,DUGAN,AKI,NARCOTICS,WC,D,42034.0,30,1,60,INSTALLED AND USED,30.0,21.0,31.0,627.0,123.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-123,DUGAN,AKI,MURDER,WC,D,42037.0,30,1,60,INSTALLED AND USED,15.0,41.0,18.0,615.0,85.0,17752.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-124,DUGAN,AKI,NARCOTICS,WC,D,42037.0,30,1,60,INSTALLED AND USED,10.0,5.0,NR,53.0,0.0,13000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-125,DUGAN,AKI,NARCOTICS,WC,D,42037.0,30,1,60,INSTALLED AND USED,30.0,131.0,251.0,3916.0,151.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-126,DUGAN,AKI,NARCOTICS,WC,D,42037.0,30,1,60,INSTALLED AND USED,30.0,139.0,428.0,4180.0,2437.0,100429.0,11800.0,5.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-127,DUGAN,AKI,NARCOTICS,WC,D,42038.0,30,1,60,INSTALLED AND USED,30.0,161.0,72.0,4819.0,269.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-128,DUGAN,AKI,NARCOTICS,WC,D,42038.0,30,3,120,INSTALLED AND USED,120.0,201.0,30.0,24150.0,634.0,65000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-129,DUGAN,AKI,NARCOTICS,WC,D,42040.0,30,1,60,INSTALLED AND USED,40.0,436.0,119.0,17455.0,5701.0,48304.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-130,DUGAN,AKI,NARCOTICS,WC,D,42040.0,30,2,90,INSTALLED AND USED,90.0,148.0,189.0,13288.0,1662.0,60000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-131,DUGAN,AKI,NARCOTICS,WC,D,42040.0,30,1,60,INSTALLED AND USED,60.0,824.0,41.0,49427.0,11130.0,52160.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-132,DUGAN,AKI,NARCOTICS,WC,D,42040.0,30,1,60,INSTALLED AND USED,20.0,25.0,107.0,494.0,317.0,49200.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-133,DUGAN,AKI,NARCOTICS,WC,D,42041.0,30,1,60,INSTALLED AND USED,20.0,10.0,3.0,190.0,0.0,19048.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-134,DUGAN,AKI,NARCOTICS,WC,D,42041.0,30,1,60,INSTALLED AND USED,30.0,1941.0,31.0,58232.0,23301.0,127252.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-135,DUGAN,AKI,NARCOTICS,WC,D,42041.0,30,2,90,INSTALLED AND USED,90.0,331.0,215.0,29806.0,14798.0,67500.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-136,DUGAN,AKI,NARCOTICS,WC,D,42044.0,30,1,60,INSTALLED AND USED,30.0,58.0,132.0,1726.0,528.0,28000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-137,DUGAN,AKI,NARCOTICS,WC,D,42044.0,30,1,60,INSTALLED AND USED,15.0,22.0,18.0,331.0,218.0,14280.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-138,DUGAN,AKI,NARCOTICS,WC,D,42044.0,30,1,60,INSTALLED AND USED,19.0,58.0,15.0,1096.0,2.0,27790.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-139,DUGAN,AKI,NARCOTICS,WC,D,42044.0,30,1,60,INSTALLED AND USED,30.0,234.0,142.0,7020.0,730.0,20000.0,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-140,DUGAN,AKI,NARCOTICS,WC,D,42044.0,30,1,60,INSTALLED AND USED,30.0,16.0,9.0,481.0,95.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-141,DUGAN,AKI,NARCOTICS,WC,D,42045.0,30,1,60,INSTALLED AND USED,30.0,0.0,NR,10.0,0.0,20000.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-142,DUGAN,AKI,NARCOTICS,WC,D,42045.0,30,1,60,INSTALLED AND USED,30.0,90.0,259.0,2709.0,568.0,53089.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-143,DUGAN,AKI,NARCOTICS,WC,D,42045.0,30,1,60,INSTALLED AND USED,30.0,56.0,48.0,1686.0,53.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-144,DUGAN,AKI,NARCOTICS,WC,D,42045.0,30,1,60,INSTALLED AND USED,30.0,258.0,277.0,7749.0,891.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-145,DUGAN,AKI,NARCOTICS,WC,D,42045.0,30,1,60,INSTALLED AND USED,30.0,60.0,14.0,1804.0,31.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-146,DUGAN,AKI,NARCOTICS,WC,D,42045.0,30,1,60,INSTALLED AND USED,15.0,33.0,38.0,502.0,146.0,24000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-147,DUGAN,AKI,NARCOTICS,WC,D,42045.0,30,1,60,INSTALLED AND USED,23.0,0.0,NR,5.0,0.0,26203.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-148,DUGAN,AKI,NARCOTICS,WC,D,42046.0,30,1,60,INSTALLED AND USED,30.0,33.0,2.0,993.0,9.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-149,DUGAN,AKI,NARCOTICS,WC,D,42046.0,30,2,90,INSTALLED AND USED,90.0,205.0,142.0,18454.0,4580.0,53743.0,2595.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-150,DUGAN,AKI,NARCOTICS,WC,D,42046.0,30,1,60,INSTALLED AND USED,30.0,69.0,62.0,2084.0,757.0,27950.0,2400.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-151,DUGAN,AKI,NARCOTICS,WC,D,42046.0,30,1,60,INSTALLED AND USED,30.0,148.0,237.0,4429.0,440.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-152,DUGAN,AKI,NARCOTICS,WC,D,42046.0,30,2,90,INSTALLED AND USED,90.0,91.0,87.0,8211.0,531.0,60000.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-153,DUGAN,AKI,NARCOTICS,WC,D,42046.0,30,1,60,INSTALLED AND USED,30.0,131.0,82.0,3944.0,262.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-154,DUGAN,AKI,NARCOTICS,WC,D,42052.0,30,1,60,INSTALLED AND USED,12.0,24.0,35.0,287.0,126.0,10867.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-155,DUGAN,AKI,NARCOTICS,WC,D,42052.0,30,1,60,INSTALLED AND USED,10.0,0.0,0.0,0.0,0.0,12600.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-156,DUGAN,AKI,NARCOTICS,WC,D,42052.0,30,1,60,INSTALLED AND USED,30.0,59.0,19.0,1766.0,251.0,57130.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-157,DUGAN,AKI,NARCOTICS,WC,D,42052.0,30,1,60,INSTALLED AND USED,29.0,790.0,6776.0,22907.0,68.0,30315.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-158,DUGAN,AKI,NARCOTICS,WC,D,42052.0,30,1,60,INSTALLED AND USED,41.0,91.0,85.0,3721.0,2530.0,122700.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-159,DUGAN,AKI,NARCOTICS,WC,D,42053.0,30,1,60,INSTALLED AND USED,29.0,73.0,39.0,2104.0,1805.0,24915.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-160,DUGAN,AKI,NARCOTICS,WC,D,42053.0,30,1,60,INSTALLED AND USED,3.0,8.0,4.0,24.0,19.0,1015.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-161,DUGAN,AKI,NARCOTICS,WC,D,42053.0,30,1,60,INSTALLED AND USED,30.0,83.0,16.0,2477.0,1973.0,1015.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-162,DUGAN,AKI,NARCOTICS,WC,D,42053.0,30,1,60,INSTALLED AND USED,12.0,0.0,1.0,1.0,0.0,13200.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-163,DUGAN,AKI,NARCOTICS,WC,D,42053.0,30,1,60,INSTALLED AND USED,6.0,0.0,1.0,1.0,0.0,3000.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-164,DUGAN,AKI,NARCOTICS,WC,D,42053.0,30,1,60,INSTALLED AND USED,50.0,38.0,68.0,1876.0,636.0,43886.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-165,DUGAN,AKI,NARCOTICS,WC,D,42054.0,30,1,60,INSTALLED AND USED,30.0,12.0,11.0,358.0,0.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-166,DUGAN,AKI,NARCOTICS,WC,D,42054.0,30,1,60,INSTALLED AND USED,30.0,198.0,0.0,5933.0,302.0,53520.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-167,DUGAN,AKI,NARCOTICS,WC,D,42054.0,30,1,60,INSTALLED AND USED,30.0,54.0,260.0,1610.0,230.0,44284.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-168,DUGAN,AKI,NARCOTICS,WC,D,42054.0,30,1,60,INSTALLED AND USED,30.0,14.0,3.0,429.0,10.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-169,DUGAN,AKI,NARCOTICS,WC,D,42054.0,30,1,60,INSTALLED AND USED,30.0,0.0,0.0,1.0,0.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-170,DUGAN,AKI,NARCOTICS,WC,D,42054.0,30,1,60,INSTALLED AND USED,60.0,4.0,10.0,262.0,45.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-171,DUGAN,AKI,NARCOTICS,WC,D,42054.0,30,1,60,INSTALLED AND USED,30.0,105.0,61.0,3155.0,1108.0,61806.0,10956.0,5.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-172,DUGAN,AKI,NARCOTICS,WC,D,42054.0,30,1,60,INSTALLED NOT USED,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-173,DUGAN,AKI,NARCOTICS,WC,D,42054.0,30,1,60,INSTALLED AND USED,30.0,11.0,31.0,340.0,34.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-174,DUGAN,AKI,NARCOTICS,WC,D,42054.0,30,1,60,INSTALLED AND USED,30.0,95.0,57.0,2848.0,118.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-175,DUGAN,HESTRIN,NARCOTICS,WC,D,42054.0,30,1,60,INSTALLED AND USED,30.0,349.0,85.0,10456.0,1477.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-176,DUGAN,AKI,NARCOTICS,WC,D,42058.0,30,1,60,INSTALLED AND USED,30.0,680.0,78.0,20405.0,4723.0,127400.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-177,DUGAN,AKI,NARCOTICS,WC,D,42058.0,30,1,60,INSTALLED AND USED,30.0,681.0,72.0,20419.0,5177.0,48304.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-178,DUGAN,AKI,NARCOTICS,WC,D,42058.0,30,1,60,INSTALLED AND USED,30.0,40.0,15.0,1205.0,554.0,50000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-179,DUGAN,AKI,NARCOTICS,WC,D,42058.0,30,1,60,INSTALLED AND USED,30.0,113.0,23.0,3388.0,471.0,22000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-180,HERNANDEZ,AKI,NARCOTICS,WC,D,42058.0,30,1,60,INSTALLED AND USED,30.0,90.0,33.0,2690.0,252.0,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-181,DUGAN,AKI,NARCOTICS,WC,D,42061.0,30,1,60,INSTALLED AND USED,60.0,180.0,133.0,10824.0,699.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,RIVERSIDE,2015-182,DUGAN,AKI,NARCOTICS,WC,D,42061.0,30,1,60,INSTALLED AND USED,18.0,2.0,11.0,27.0,9.0,21000.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
